"round","time_entered","asset","take_id","make_id","tiempo","ex_price","tre","session","make_pcode","take_pcode","make_isbid","isBot","maker_isBot","taker_isBot"
1,4.721891,1,687,681,4.721891,50,2,"fbyj5j85","6dkp9vft","qnnsnnx3","FALSE",FALSE,FALSE,FALSE
1,9.870089,1,693,689,9.870089,65,2,"fbyj5j85","iwll3tn6","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,13.635382,1,703,696,13.635382,50,2,"fbyj5j85","u0zzxjlz","rimb6i11","FALSE",FALSE,FALSE,FALSE
1,14.607071,1,706,690,14.607071,70,2,"fbyj5j85","cxita81q","7n0uu9z0","FALSE",FALSE,FALSE,FALSE
1,18.377531,1,710,708,18.377531,60,2,"fbyj5j85","9l9j1rcs","7n0uu9z0","FALSE",FALSE,FALSE,FALSE
1,18.865394,1,713,709,18.865394,65,2,"fbyj5j85","iwll3tn6","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,19.529197,1,716,697,19.529197,70,2,"fbyj5j85","cxita81q","7n0uu9z0","FALSE",FALSE,FALSE,FALSE
1,26.686399,1,721,719,26.686399,50,2,"fbyj5j85","qnnsnnx3","4lmai1pv","TRUE",FALSE,FALSE,FALSE
1,49.534337,1,748,743,49.534337,55,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,51.723294,1,756,754,51.723294,50,2,"fbyj5j85","nfzbiawv","4lmai1pv","TRUE",FALSE,FALSE,FALSE
1,60.540506,1,767,744,60.540506,55,2,"fbyj5j85","k2plppsj","cxita81q","FALSE",FALSE,FALSE,FALSE
1,62.028865,1,769,766,62.028865,55,2,"fbyj5j85","rimb6i11","cxita81q","FALSE",FALSE,FALSE,FALSE
1,70.918533,1,786,717,70.918533,60,2,"fbyj5j85","x2tq7b0u","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,71.520591,1,789,773,71.520591,60,2,"fbyj5j85","9l9j1rcs","6dkp9vft","FALSE",FALSE,FALSE,FALSE
1,81.965724,1,799,779,81.965724,60,2,"fbyj5j85","qnnsnnx3","v1axqnpu","FALSE",FALSE,FALSE,FALSE
1,85.525306,1,807,777,85.525306,70,2,"fbyj5j85","cxita81q","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
1,87.362875,1,809,780,87.362875,70,2,"fbyj5j85","cxita81q","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,93.026967,1,819,816,93.026967,80,2,"fbyj5j85","iwll3tn6","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,121.99075,1,846,842,121.99075,60,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,161.055506,1,890,875,161.055506,80,2,"fbyj5j85","rimb6i11","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,168.268155,1,900,894,168.268155,75,2,"fbyj5j85","7n0uu9z0","4lmai1pv","FALSE",FALSE,FALSE,FALSE
1,180.304172,1,919,856,180.304172,60,2,"fbyj5j85","v1axqnpu","9l9j1rcs","TRUE",FALSE,FALSE,FALSE
1,180.740537,1,921,908,180.740537,70,2,"fbyj5j85","qnnsnnx3","v1axqnpu","FALSE",FALSE,FALSE,FALSE
1,193.662029,1,937,924,193.662029,50,2,"fbyj5j85","k2plppsj","ure1nez5","TRUE",FALSE,FALSE,FALSE
1,232.53056,1,959,938,232.53056,60,2,"fbyj5j85","v1axqnpu","rimb6i11","TRUE",FALSE,FALSE,FALSE
1,265.977221,1,982,973,265.977221,60,2,"fbyj5j85","v1axqnpu","4lmai1pv","TRUE",FALSE,FALSE,FALSE
1,275.512702,1,994,975,275.512702,70,2,"fbyj5j85","4lmai1pv","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,277.735468,1,999,948,277.735468,79,2,"fbyj5j85","7n0uu9z0","4lmai1pv","FALSE",FALSE,FALSE,FALSE
1,296.337109,1,1011,986,296.337109,69,2,"fbyj5j85","rimb6i11","qnnsnnx3","TRUE",FALSE,FALSE,FALSE
1,296.882492,1,1014,1002,296.882492,80,2,"fbyj5j85","6dkp9vft","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,47.923571,2,745,735,47.923571,45,2,"fbyj5j85","iwll3tn6","6dkp9vft","FALSE",FALSE,FALSE,FALSE
1,56.801108,2,765,722,56.801108,30,2,"fbyj5j85","qnnsnnx3","k6m2dsm0","TRUE",FALSE,FALSE,FALSE
1,65.144461,2,776,772,65.144461,30,2,"fbyj5j85","v1axqnpu","ure1nez5","TRUE",FALSE,FALSE,FALSE
1,74.257221,2,790,762,74.257221,49,2,"fbyj5j85","k2plppsj","cxita81q","FALSE",FALSE,FALSE,FALSE
1,83.921904,2,804,720,83.921904,50,2,"fbyj5j85","9l9j1rcs","6dkp9vft","FALSE",FALSE,FALSE,FALSE
1,95.844604,2,824,793,95.844604,30,2,"fbyj5j85","v1axqnpu","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
1,100.042524,2,828,728,100.042524,25,2,"fbyj5j85","9l9j1rcs","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
1,104.566107,2,832,682,104.566107,20,2,"fbyj5j85","9l9j1rcs","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
1,116.525327,2,839,737,116.525327,50,2,"fbyj5j85","x2tq7b0u","6dkp9vft","FALSE",FALSE,FALSE,FALSE
1,121.428087,2,844,783,121.428087,50,2,"fbyj5j85","qnnsnnx3","k6m2dsm0","FALSE",FALSE,FALSE,FALSE
1,152.521924,2,882,866,152.521924,45,2,"fbyj5j85","x2tq7b0u","v1axqnpu","FALSE",FALSE,FALSE,FALSE
1,174.070279,2,913,852,174.070279,49,2,"fbyj5j85","qnnsnnx3","7n0uu9z0","FALSE",FALSE,FALSE,FALSE
1,182.985852,2,923,798,182.985852,10,2,"fbyj5j85","k6m2dsm0","ure1nez5","TRUE",FALSE,FALSE,FALSE
1,191.255765,2,931,928,191.255765,40,2,"fbyj5j85","nfzbiawv","6dkp9vft","FALSE",FALSE,FALSE,FALSE
1,192.337466,2,935,855,192.337466,49,2,"fbyj5j85","qnnsnnx3","4lmai1pv","FALSE",FALSE,FALSE,FALSE
1,217.446005,2,951,946,217.446005,40,2,"fbyj5j85","k6m2dsm0","v1axqnpu","FALSE",FALSE,FALSE,FALSE
1,219.551266,2,954,947,219.551266,40,2,"fbyj5j85","k6m2dsm0","v1axqnpu","FALSE",FALSE,FALSE,FALSE
1,224.97121,2,955,862,224.97121,49,2,"fbyj5j85","rimb6i11","k2plppsj","FALSE",FALSE,FALSE,FALSE
1,230.631799,2,957,956,230.631799,40,2,"fbyj5j85","nfzbiawv","6dkp9vft","FALSE",FALSE,FALSE,FALSE
1,251.23573,2,972,965,251.23573,40,2,"fbyj5j85","qnnsnnx3","rimb6i11","FALSE",FALSE,FALSE,FALSE
1,9.985063,3,694,686,9.985063,50,2,"fbyj5j85","6dkp9vft","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,10.103207,3,695,691,10.103207,50,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,18.976064,3,714,711,18.976064,50,2,"fbyj5j85","u0zzxjlz","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,19.097658,3,715,701,19.097658,75,2,"fbyj5j85","iwll3tn6","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,31.2389,3,729,724,31.2389,75,2,"fbyj5j85","rimb6i11","cxita81q","FALSE",FALSE,FALSE,FALSE
1,49.666917,3,749,746,49.666917,75,2,"fbyj5j85","rqov47g0","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,49.765836,3,750,739,49.765836,80,2,"fbyj5j85","k6m2dsm0","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,62.36749,3,770,733,62.36749,51,2,"fbyj5j85","qnnsnnx3","k6m2dsm0","TRUE",FALSE,FALSE,FALSE
1,66.142622,3,778,726,66.142622,50,2,"fbyj5j85","nfzbiawv","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
1,71.053754,3,787,784,71.053754,50,2,"fbyj5j85","u0zzxjlz","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,71.163741,3,788,752,71.163741,100,2,"fbyj5j85","qnnsnnx3","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,87.461104,3,810,792,87.461104,80,2,"fbyj5j85","x2tq7b0u","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,87.603074,3,811,801,87.603074,100,2,"fbyj5j85","qnnsnnx3","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,93.135528,3,820,817,93.135528,80,2,"fbyj5j85","v1axqnpu","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,93.254434,3,821,805,93.254434,100,2,"fbyj5j85","qnnsnnx3","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,122.132342,3,847,831,122.132342,80,2,"fbyj5j85","nfzbiawv","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,122.335605,3,848,836,122.335605,80,2,"fbyj5j85","v1axqnpu","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,145.068733,3,873,868,145.068733,40,2,"fbyj5j85","nfzbiawv","v1axqnpu","FALSE",FALSE,FALSE,FALSE
1,154.015929,3,883,877,154.015929,50,2,"fbyj5j85","9l9j1rcs","6dkp9vft","FALSE",FALSE,FALSE,FALSE
1,157.058282,3,886,880,157.058282,60,2,"fbyj5j85","nfzbiawv","v1axqnpu","FALSE",FALSE,FALSE,FALSE
1,161.182363,3,891,863,161.182363,90,2,"fbyj5j85","v1axqnpu","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,161.306398,3,892,860,161.306398,100,2,"fbyj5j85","x2tq7b0u","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,169.680008,3,904,897,169.680008,90,2,"fbyj5j85","6dkp9vft","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
1,172.989787,3,910,902,172.989787,80,2,"fbyj5j85","v1axqnpu","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
1,204.29348,3,942,933,204.29348,30,2,"fbyj5j85","7n0uu9z0","ure1nez5","TRUE",FALSE,FALSE,FALSE
1,246.685666,3,968,962,246.685666,80,2,"fbyj5j85","v1axqnpu","k2plppsj","FALSE",FALSE,FALSE,FALSE
1,275.619306,3,995,989,275.619306,60,2,"fbyj5j85","7n0uu9z0","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,275.717838,3,996,980,275.717838,80,2,"fbyj5j85","rqov47g0","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,297.010139,3,1015,1008,297.010139,50,2,"fbyj5j85","nfzbiawv","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,297.113857,3,1016,991,297.113857,80,2,"fbyj5j85","cxita81q","bot-ETFMakerBot-26","FALSE",TRUE,FALSE,TRUE
1,9.754319,4,692,685,9.754319,210,2,"fbyj5j85","u0zzxjlz","bot-ETFMakerBot-26","TRUE",TRUE,FALSE,TRUE
1,18.758021,4,712,700,18.758021,200,2,"fbyj5j85","k6m2dsm0","bot-ETFMakerBot-26","TRUE",TRUE,FALSE,TRUE
1,39.222168,4,738,731,39.222168,250,2,"fbyj5j85","u0zzxjlz","cxita81q","FALSE",FALSE,FALSE,FALSE
1,49.39971,4,747,723,49.39971,220,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-26","TRUE",TRUE,FALSE,TRUE
1,55.762751,4,763,759,55.762751,270,2,"fbyj5j85","cxita81q","rqov47g0","FALSE",FALSE,FALSE,FALSE
1,67.033315,4,781,768,67.033315,300,2,"fbyj5j85","rqov47g0","iwll3tn6","FALSE",FALSE,FALSE,FALSE
1,70.804921,4,785,742,70.804921,210,2,"fbyj5j85","u0zzxjlz","bot-ETFMakerBot-26","TRUE",TRUE,FALSE,TRUE
1,87.212735,4,808,802,87.212735,250,2,"fbyj5j85","bot-ETFMakerBot-26","rqov47g0","FALSE",TRUE,TRUE,FALSE
1,90.606825,4,814,806,90.606825,265,2,"fbyj5j85","u0zzxjlz","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
1,92.926027,4,818,815,92.926027,265,2,"fbyj5j85","cxita81q","bot-ETFMakerBot-26","TRUE",TRUE,FALSE,TRUE
1,121.856458,4,845,843,121.856458,220,2,"fbyj5j85","bot-ETFMakerBot-26","u0zzxjlz","FALSE",TRUE,TRUE,FALSE
1,160.92486,4,889,887,160.92486,270,2,"fbyj5j85","bot-ETFMakerBot-26","u0zzxjlz","FALSE",TRUE,TRUE,FALSE
1,245.555439,4,967,918,245.555439,220,2,"fbyj5j85","rimb6i11","x2tq7b0u","TRUE",FALSE,FALSE,FALSE
1,275.378083,4,993,990,275.378083,210,2,"fbyj5j85","bot-ETFMakerBot-26","qnnsnnx3","FALSE",TRUE,TRUE,FALSE
1,296.738979,4,1013,1009,296.738979,210,2,"fbyj5j85","bot-ETFMakerBot-26","x2tq7b0u","FALSE",TRUE,TRUE,FALSE
2,8.078631,1,1031,1027,308.50207,65,2,"fbyj5j85","iwll3tn6","rimb6i11","FALSE",FALSE,FALSE,FALSE
2,9.988982,1,1038,1028,310.412421,65,2,"fbyj5j85","iwll3tn6","6dkp9vft","FALSE",FALSE,FALSE,FALSE
2,10.533516,1,1041,1029,310.956955,65,2,"fbyj5j85","iwll3tn6","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,12.978712,1,1050,1019,313.402151,20,2,"fbyj5j85","9l9j1rcs","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
2,19.537244,1,1058,1049,319.960683,30,2,"fbyj5j85","4lmai1pv","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,25.746277,1,1071,1020,326.169716,70,2,"fbyj5j85","cxita81q","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,35.669665,1,1087,1025,336.093104,70,2,"fbyj5j85","cxita81q","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,45.298966,1,1104,1046,345.722405,70,2,"fbyj5j85","9l9j1rcs","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,61.661365,1,1133,1128,362.084804,60,2,"fbyj5j85","4lmai1pv","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
2,76.720638,1,1151,1130,377.144077,70,2,"fbyj5j85","nfzbiawv","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,77.845933,1,1156,1139,378.269372,70,2,"fbyj5j85","rimb6i11","cxita81q","FALSE",FALSE,FALSE,FALSE
2,87.912697,1,1167,1158,388.336136,65,2,"fbyj5j85","7n0uu9z0","6dkp9vft","TRUE",FALSE,FALSE,FALSE
2,97.319908,1,1182,1140,397.743347,80,2,"fbyj5j85","x2tq7b0u","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,98.831427,1,1190,1177,399.254866,80,2,"fbyj5j85","k6m2dsm0","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,122.125302,1,1214,1209,422.548741,60,2,"fbyj5j85","k2plppsj","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,123.785128,1,1216,1212,424.208567,60,2,"fbyj5j85","k2plppsj","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,138.70243,1,1225,1065,439.125869,30,2,"fbyj5j85","qnnsnnx3","v1axqnpu","TRUE",FALSE,FALSE,FALSE
2,143.275276,1,1228,1223,443.698715,60,2,"fbyj5j85","k6m2dsm0","v1axqnpu","TRUE",FALSE,FALSE,FALSE
2,175.121323,1,1247,1227,475.544762,50,2,"fbyj5j85","ure1nez5","v1axqnpu","TRUE",FALSE,FALSE,FALSE
2,181.085114,1,1259,1253,481.508553,60,2,"fbyj5j85","v1axqnpu","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,184.617886,1,1266,1250,485.041325,65,2,"fbyj5j85","k2plppsj","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
2,191.436357,1,1275,1231,491.859796,80,2,"fbyj5j85","6dkp9vft","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,204.960165,1,1295,1292,505.383604,80,2,"fbyj5j85","cxita81q","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,215.845843,1,1306,1302,516.269282,80,2,"fbyj5j85","9l9j1rcs","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,222.976894,1,1320,1308,523.400333,80,2,"fbyj5j85","qnnsnnx3","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,254.664282,1,1349,1311,555.087721,80,2,"fbyj5j85","9l9j1rcs","k2plppsj","FALSE",FALSE,FALSE,FALSE
2,294.637154,1,1390,1377,595.060593,75,2,"fbyj5j85","7n0uu9z0","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
2,298.839061,1,1392,1365,599.2625,80,2,"fbyj5j85","qnnsnnx3","cxita81q","FALSE",FALSE,FALSE,FALSE
2,16.343971,2,1055,1052,316.76741,45,2,"fbyj5j85","iwll3tn6","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,19.256616,2,1057,1032,319.680055,60,2,"fbyj5j85","7n0uu9z0","6dkp9vft","FALSE",FALSE,FALSE,FALSE
2,27.3031,2,1077,1061,327.726539,45,2,"fbyj5j85","ure1nez5","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
2,43.23318,2,1101,1078,343.656619,60,2,"fbyj5j85","rimb6i11","6dkp9vft","FALSE",FALSE,FALSE,FALSE
2,46.618928,2,1110,1099,347.042367,50,2,"fbyj5j85","nfzbiawv","rqov47g0","TRUE",FALSE,FALSE,FALSE
2,55.646368,2,1124,1056,356.069807,40,2,"fbyj5j85","qnnsnnx3","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
2,92.476183,2,1171,1144,392.899622,45,2,"fbyj5j85","qnnsnnx3","7n0uu9z0","FALSE",FALSE,FALSE,FALSE
2,94.111999,2,1174,1172,394.535438,45,2,"fbyj5j85","nfzbiawv","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
2,106.180564,2,1204,1155,406.604003,40,2,"fbyj5j85","v1axqnpu","k6m2dsm0","TRUE",FALSE,FALSE,FALSE
2,111.539154,2,1206,1205,411.962593,45,2,"fbyj5j85","qnnsnnx3","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,127.027247,2,1220,1213,427.450686,40,2,"fbyj5j85","rqov47g0","rimb6i11","FALSE",FALSE,FALSE,FALSE
2,146.122249,2,1230,1208,446.545688,48,2,"fbyj5j85","qnnsnnx3","4lmai1pv","FALSE",FALSE,FALSE,FALSE
2,179.43664,2,1252,1245,479.860079,45,2,"fbyj5j85","x2tq7b0u","cxita81q","FALSE",FALSE,FALSE,FALSE
2,184.054683,2,1264,1243,484.478122,47,2,"fbyj5j85","rimb6i11","cxita81q","FALSE",FALSE,FALSE,FALSE
2,194.862218,2,1285,1281,495.285657,45,2,"fbyj5j85","k2plppsj","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,205.388094,2,1297,1294,505.811533,40,2,"fbyj5j85","v1axqnpu","k2plppsj","FALSE",FALSE,FALSE,FALSE
2,219.531083,2,1310,1301,519.954522,40,2,"fbyj5j85","rqov47g0","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,221.348583,2,1313,1305,521.772022,40,2,"fbyj5j85","cxita81q","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,233.987021,2,1322,1312,534.41046,40,2,"fbyj5j85","cxita81q","k2plppsj","FALSE",FALSE,FALSE,FALSE
2,238.66552,2,1327,1229,539.088959,30,2,"fbyj5j85","rimb6i11","4lmai1pv","TRUE",FALSE,FALSE,FALSE
2,247.420137,2,1336,1332,547.843576,30,2,"fbyj5j85","4lmai1pv","iwll3tn6","FALSE",FALSE,FALSE,FALSE
2,249.834793,2,1342,1323,550.258232,45,2,"fbyj5j85","k2plppsj","7n0uu9z0","FALSE",FALSE,FALSE,FALSE
2,254.112394,2,1346,1341,554.535833,30,2,"fbyj5j85","rimb6i11","v1axqnpu","FALSE",FALSE,FALSE,FALSE
2,265.636588,2,1364,1324,566.060027,45,2,"fbyj5j85","k2plppsj","4lmai1pv","FALSE",FALSE,FALSE,FALSE
2,271.664428,2,1367,1362,572.087867,40,2,"fbyj5j85","iwll3tn6","rimb6i11","FALSE",FALSE,FALSE,FALSE
2,277.885737,2,1371,1368,578.309176,40,2,"fbyj5j85","ure1nez5","9l9j1rcs","TRUE",FALSE,FALSE,FALSE
2,299.58378,2,1394,1149,600.007219,49,2,"fbyj5j85","qnnsnnx3","4lmai1pv","FALSE",FALSE,FALSE,FALSE
2,10.650078,3,1042,1036,311.073517,50,2,"fbyj5j85","iwll3tn6","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,10.762196,3,1043,1039,311.185635,80,2,"fbyj5j85","k6m2dsm0","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,25.843653,3,1072,1034,326.267092,90,2,"fbyj5j85","rqov47g0","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,25.939771,3,1073,1062,326.36321,100,2,"fbyj5j85","x2tq7b0u","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,27.809222,3,1079,1075,328.232661,90,2,"fbyj5j85","cxita81q","v1axqnpu","TRUE",FALSE,FALSE,FALSE
2,35.764672,3,1088,1068,336.188111,100,2,"fbyj5j85","x2tq7b0u","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,35.902687,3,1089,1084,336.326126,100,2,"fbyj5j85","cxita81q","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,40.448076,3,1092,1047,340.871515,50,2,"fbyj5j85","qnnsnnx3","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
2,42.865186,3,1100,1059,343.288625,20,2,"fbyj5j85","9l9j1rcs","ure1nez5","TRUE",FALSE,FALSE,FALSE
2,45.415355,3,1105,1102,345.838794,50,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,45.543794,3,1106,1096,345.967233,60,2,"fbyj5j85","4lmai1pv","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,61.287891,3,1132,1114,361.71133,30,2,"fbyj5j85","ure1nez5","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
2,76.824067,3,1152,1141,377.247506,90,2,"fbyj5j85","v1axqnpu","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,76.942364,3,1153,1090,377.365803,100,2,"fbyj5j85","qnnsnnx3","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,88.651317,3,1169,1145,389.074756,80,2,"fbyj5j85","k2plppsj","u0zzxjlz","TRUE",FALSE,FALSE,FALSE
2,93.770731,3,1173,1147,394.19417,80,2,"fbyj5j85","k2plppsj","rqov47g0","TRUE",FALSE,FALSE,FALSE
2,95.17782,3,1175,1033,395.601259,12,2,"fbyj5j85","ure1nez5","ure1nez5","TRUE",FALSE,FALSE,FALSE
2,97.457511,3,1183,1180,397.88095,10,2,"fbyj5j85","ure1nez5","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,97.582004,3,1184,1178,398.005443,80,2,"fbyj5j85","rqov47g0","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,98.94081,3,1191,1186,399.364249,10,2,"fbyj5j85","ure1nez5","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,99.148247,3,1192,1188,399.571686,10,2,"fbyj5j85","ure1nez5","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,126.185855,3,1218,1165,426.609294,90,2,"fbyj5j85","v1axqnpu","7n0uu9z0","FALSE",FALSE,FALSE,FALSE
2,157.625482,3,1235,1201,458.048921,90,2,"fbyj5j85","9l9j1rcs","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
2,181.195371,3,1260,1255,481.61881,55,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,181.33137,3,1261,1257,481.754809,55,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,191.561205,3,1276,1269,491.984644,60,2,"fbyj5j85","nfzbiawv","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,191.652165,3,1277,1238,492.075604,95,2,"fbyj5j85","x2tq7b0u","bot-ETFMakerBot-27","FALSE",TRUE,FALSE,TRUE
2,244.779948,3,1334,1330,545.203387,50,2,"fbyj5j85","nfzbiawv","qnnsnnx3","FALSE",FALSE,FALSE,FALSE
2,248.614867,3,1339,1328,549.038306,90,2,"fbyj5j85","qnnsnnx3","ure1nez5","FALSE",FALSE,FALSE,FALSE
2,256.737115,3,1352,1347,557.160554,50,2,"fbyj5j85","nfzbiawv","k2plppsj","FALSE",FALSE,FALSE,FALSE
2,280.629396,3,1374,1372,581.052835,70,2,"fbyj5j85","qnnsnnx3","x2tq7b0u","FALSE",FALSE,FALSE,FALSE
2,285.745721,3,1381,1379,586.16916,70,2,"fbyj5j85","qnnsnnx3","6dkp9vft","FALSE",FALSE,FALSE,FALSE
2,10.426969,4,1040,1023,310.850408,200,2,"fbyj5j85","k6m2dsm0","bot-ETFMakerBot-27","TRUE",TRUE,FALSE,TRUE
2,25.625906,4,1070,1063,326.049345,260,2,"fbyj5j85","bot-ETFMakerBot-27","iwll3tn6","FALSE",TRUE,TRUE,FALSE
2,35.51718,4,1086,1085,335.940619,270,2,"fbyj5j85","bot-ETFMakerBot-27","x2tq7b0u","FALSE",TRUE,TRUE,FALSE
2,45.169229,4,1103,1045,345.592668,210,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-27","TRUE",TRUE,FALSE,TRUE
2,63.120773,4,1136,1127,363.544212,240,2,"fbyj5j85","k2plppsj","cxita81q","FALSE",FALSE,FALSE,FALSE
2,76.609665,4,1150,1142,377.033104,260,2,"fbyj5j85","bot-ETFMakerBot-27","4lmai1pv","FALSE",TRUE,TRUE,FALSE
2,97.182078,4,1181,1119,397.605517,205,2,"fbyj5j85","rimb6i11","bot-ETFMakerBot-27","TRUE",TRUE,FALSE,TRUE
2,98.716474,4,1189,1074,399.139913,120,2,"fbyj5j85","nfzbiawv","bot-ETFMakerBot-27","TRUE",TRUE,FALSE,TRUE
2,177.551265,4,1249,1244,477.974704,250,2,"fbyj5j85","cxita81q","u0zzxjlz","FALSE",FALSE,FALSE,FALSE
2,180.951173,4,1258,1222,481.374612,200,2,"fbyj5j85","k2plppsj","bot-ETFMakerBot-27","TRUE",TRUE,FALSE,TRUE
2,191.339296,4,1274,1270,491.762735,235,2,"fbyj5j85","bot-ETFMakerBot-27","rqov47g0","FALSE",TRUE,TRUE,FALSE
2,207.664502,4,1299,1290,508.087941,240,2,"fbyj5j85","k2plppsj","u0zzxjlz","FALSE",FALSE,FALSE,FALSE
2,228.547557,4,1321,1300,528.970996,250,2,"fbyj5j85","nfzbiawv","cxita81q","FALSE",FALSE,FALSE,FALSE
3,16.24629,1,1421,1408,616.253509,60,2,"fbyj5j85","x2tq7b0u","v1axqnpu","FALSE",FALSE,FALSE,FALSE
3,19.260317,1,1428,1402,619.267536,50,2,"fbyj5j85","qnnsnnx3","4lmai1pv","TRUE",FALSE,FALSE,FALSE
3,21.732951,1,1432,1426,621.74017,55,2,"fbyj5j85","9l9j1rcs","rqov47g0","FALSE",FALSE,FALSE,FALSE
