"sess","tre","r","activo","i","ordenes_compra","ordenes_venta","bb","bo","precio","dete","dete_a","z","dt"
"czlhzqgs",3,1,2,39,0,5.8063621748088,NA,60,NA,0,10,-5.8063621748088,0
"czlhzqgs",3,1,2,40,0,6.74829855306072,NA,59,NA,0,10,-6.74829855306072,0
"czlhzqgs",3,1,2,41,0,6.74829855306072,NA,59,NA,0,10,-6.74829855306072,0
"czlhzqgs",3,1,2,42,0.908938184826442,6.13378623748591,40,59,NA,0,10,-5.22484805265947,0
"czlhzqgs",3,1,2,43,0.908938184826442,6.13378623748591,40,59,NA,0,10,-5.22484805265947,0
"czlhzqgs",3,1,2,44,0.9509900499,6.12872233589199,40,50,NA,0,10,-5.17773228599199,0
"czlhzqgs",3,1,2,45,1.9043820750088,6.44457041010729,50,50,50,1,11,-4.54018833509849,0
"czlhzqgs",3,1,2,46,1.9043820750088,4.53105316262364,50,50,50,1,12,-2.62667108761484,0
"czlhzqgs",3,1,2,47,0.904382075008804,3.53105316262364,40,60,NA,0,12,-2.62667108761484,0
"czlhzqgs",3,1,2,48,0.92274469442792,5.1851604886544,40,56,NA,0,12,-4.26241579422648,0
"czlhzqgs",3,1,2,49,0.92274469442792,5.1851604886544,40,56,NA,0,12,-4.26241579422648,0
"czlhzqgs",3,1,2,50,1.85145777109488,5.61927965553796,56,56,56,1,13,-3.76782188444308,0
"czlhzqgs",3,1,2,51,0.904382075008804,5.25334217522968,40,60,NA,0,13,-4.34896010022088,0
"czlhzqgs",3,1,2,52,0.904382075008804,5.25334217522968,40,60,NA,0,13,-4.34896010022088,0
"czlhzqgs",3,1,2,53,0.913517247483641,6.11432600096102,40,58,NA,0,13,-5.20080875347738,0
"czlhzqgs",3,1,2,54,0.913517247483641,7.01870807596983,40,58,NA,0,13,-6.10519082848619,0
"czlhzqgs",3,1,2,55,0.913517247483641,6.12336982171111,40,58,NA,0,13,-5.20985257422747,0
"czlhzqgs",3,1,2,56,0.913517247483641,6.12336982171111,40,58,NA,0,13,-5.20985257422747,0
"czlhzqgs",3,1,2,57,0.9509900499,6.8330746683901,40,50,NA,0,13,-5.8820846184901,0
"czlhzqgs",3,1,2,58,1.9043820750088,6.28083996712363,50,50,50,1,14,-4.37645789211483,0
"czlhzqgs",3,1,2,59,0.913517247483641,5.2280315674524,40,58,NA,0,14,-4.31451431996876,0
"czlhzqgs",3,1,2,60,0.927393311729866,7.00459409656758,40,55,NA,0,14,-6.07720078483771,0
"czlhzqgs",3,1,2,61,1.86005835464129,7.55299181908258,55,55,55,1,15,-5.69293346444129,0
"czlhzqgs",3,1,2,62,0.927393311729866,6.98613896966415,40,55,NA,0,15,-6.05874565793428,0
"czlhzqgs",3,1,2,63,0.93206534790699,7.88318585660381,40,54,NA,0,15,-6.95112050869682,0
"czlhzqgs",3,1,2,64,0.93206534790699,7.88318585660381,40,54,NA,0,15,-6.95112050869682,0
"czlhzqgs",3,1,2,65,0.93206534790699,6.98784760234509,40,54,NA,0,15,-6.0557822544381,0
"czlhzqgs",3,1,2,66,0.93206534790699,6.98784760234509,40,54,NA,0,15,-6.0557822544381,0
"czlhzqgs",3,1,2,67,0.93206534790699,6.10146273062896,40,54,NA,0,15,-5.16939738272197,0
"czlhzqgs",3,1,2,68,0.93206534790699,6.10146273062896,40,54,NA,0,15,-5.16939738272197,0
"czlhzqgs",3,1,2,69,1.86648487171613,6.41590596165601,50,54,NA,0,15,-4.54942108993988,0
"czlhzqgs",3,1,2,70,1.86648487171613,6.41590596165601,50,54,NA,0,15,-4.54942108993988,0
"czlhzqgs",3,1,2,71,1.86648487171613,6.41590596165601,50,54,NA,0,15,-4.54942108993988,0
"czlhzqgs",3,1,2,72,1.86648487171613,6.41590596165601,50,54,NA,0,15,-4.54942108993988,0
"czlhzqgs",3,1,2,73,1.9043820750088,7.28822943301906,50,50,50,-1,14,-5.38384735801026,0
"czlhzqgs",3,2,2,1,0.927393311729866,1.85478662345973,40,55,NA,0,0,-0.927393311729864,1
"czlhzqgs",3,2,2,2,2.86005835464129,2,55,55,55,2,2,0.86005835464129,0
"czlhzqgs",3,2,2,3,1.9043820750088,3.9043820750088,50,50,50,1,3,-2,0
"czlhzqgs",3,2,2,4,2.9043820750088,2.9043820750088,50,50,50,2,5,0,0
"czlhzqgs",3,2,2,5,0.904382075008804,2.71314622502641,40,60,NA,0,5,-1.80876415001761,0
"czlhzqgs",3,2,2,6,1.81536827147098,5.87189860898809,60,57,60,1,6,-4.05653033751711,0
"czlhzqgs",3,2,2,7,0.918119378612567,4.455947978802,40,57,NA,0,6,-3.53782860018943,0
"czlhzqgs",3,2,2,8,0.918119378612567,4.455947978802,40,57,NA,0,6,-3.53782860018943,0
"czlhzqgs",3,2,2,9,1.83855770891804,4.68558843414877,50,57,NA,0,6,-2.84703072523073,0
"czlhzqgs",3,2,2,10,1.83855770891804,4.68558843414877,50,57,NA,0,6,-2.84703072523073,0
"czlhzqgs",3,2,2,11,1.83855770891804,4.68558843414877,50,57,NA,0,6,-2.84703072523073,0
"czlhzqgs",3,2,2,12,1.85712899890711,5.61391973691548,50,55,NA,0,6,-3.75679073800837,0
"czlhzqgs",3,2,2,13,1.85712899890711,6.54131304864535,50,55,NA,0,6,-4.68418404973824,0
"czlhzqgs",3,2,2,14,2.81104840454129,5.7276512247088,55,55,55,1,7,-2.91660282016751,0
"czlhzqgs",3,2,2,15,1.9043820750088,5.49594927409562,50,50,50,-1,6,-3.59156719908682,0
"czlhzqgs",3,2,2,16,0.913517247483641,4.45098978135467,40,58,NA,0,6,-3.53747253387103,0
"czlhzqgs",3,2,2,17,0.913517247483641,4.45098978135467,40,58,NA,0,6,-3.53747253387103,0
"czlhzqgs",3,2,2,18,0.913517247483641,4.45098978135467,40,58,NA,0,6,-3.53747253387103,0
"czlhzqgs",3,2,2,19,1.85712899890711,6.5607192736688,50,55,NA,0,6,-4.70359027476169,0
"czlhzqgs",3,2,2,20,1.85712899890711,6.5607192736688,50,55,NA,0,6,-4.70359027476169,0
"czlhzqgs",3,2,2,21,1.85712899890711,6.5607192736688,50,55,NA,0,6,-4.70359027476169,0
"czlhzqgs",3,2,2,22,1.85712899890711,6.5607192736688,50,55,NA,0,6,-4.70359027476169,0
"czlhzqgs",3,2,2,23,1.9043820750088,7.39792937389562,50,50,50,-1,5,-5.49354729888682,0
"czlhzqgs",3,2,2,24,0.927393311729866,7.1211205612451,40,55,NA,0,5,-6.19372724951523,0
"czlhzqgs",3,2,2,25,0.927393311729866,7.1211205612451,40,55,NA,0,5,-6.19372724951523,0
"czlhzqgs",3,2,2,26,0.927393311729866,7.1211205612451,40,55,NA,0,5,-6.19372724951523,0
"czlhzqgs",3,2,2,27,0.927393311729866,7.1211205612451,40,55,NA,0,5,-6.19372724951523,0
"czlhzqgs",3,2,2,28,0.927393311729866,7.1211205612451,40,55,NA,0,5,-6.19372724951523,0
"czlhzqgs",3,2,2,29,1.85712899890711,7.48811258539867,50,55,NA,0,5,-5.63098358649156,0
"czlhzqgs",3,2,2,30,0.975187187108198,7.48811258539867,50,55,NA,0,5,-6.51292539829047,0
"czlhzqgs",3,2,2,31,1,8.30231144890443,50,50,50,-1,4,-7.30231144890443,0
"czlhzqgs",3,2,2,32,0.975187187108198,8.46329977250687,55,50,55,1,5,-7.48811258539867,0
"czlhzqgs",3,2,2,33,0,7.35132139900443,NA,50,NA,0,5,-7.35132139900443,0
"czlhzqgs",3,2,2,34,0,5.5241946295677,NA,50,NA,0,5,-5.5241946295677,0
"czlhzqgs",3,2,2,35,0,4.6198125545589,NA,50,NA,0,5,-4.6198125545589,0
"czlhzqgs",3,2,2,36,0,5.5708026044589,NA,50,NA,0,5,-5.5708026044589,0
"czlhzqgs",3,2,2,37,0,5.5708026044589,NA,50,NA,0,5,-5.5708026044589,0
"czlhzqgs",3,2,2,38,0,5.5708026044589,NA,50,NA,0,5,-5.5708026044589,0
"czlhzqgs",3,2,2,39,0,5.5708026044589,NA,50,NA,0,5,-5.5708026044589,0
"czlhzqgs",3,2,2,40,0,5.5708026044589,NA,50,NA,0,5,-5.5708026044589,0
"czlhzqgs",3,2,2,41,1,5.5708026044589,50,50,50,1,6,-4.5708026044589,0
"czlhzqgs",3,2,2,42,0,5.66360841185481,NA,52,NA,0,6,-5.66360841185481,0
"czlhzqgs",3,2,2,43,0,5.66360841185481,NA,52,NA,0,6,-5.66360841185481,0
"czlhzqgs",3,2,2,44,0,5.66360841185481,NA,52,NA,0,6,-5.66360841185481,0
"czlhzqgs",3,2,2,45,0,6.5509026044589,NA,50,NA,0,6,-6.5509026044589,0
"czlhzqgs",3,2,2,46,1,6.5509026044589,50,50,50,1,7,-5.5509026044589,0
"czlhzqgs",3,2,2,47,0,5.66360841185481,NA,52,NA,0,7,-5.66360841185481,0
"czlhzqgs",3,2,2,48,0,5.66360841185481,NA,52,NA,0,7,-5.66360841185481,0
"czlhzqgs",3,2,2,49,1,5.66360841185481,52,52,52,1,8,-4.66360841185481,0
"czlhzqgs",3,2,2,50,0,4.8063621748088,NA,55,NA,0,8,-4.8063621748088,0
"czlhzqgs",3,2,2,51,0,4.8063621748088,NA,55,NA,0,8,-4.8063621748088,0
"czlhzqgs",3,2,2,52,0,4.8063621748088,NA,55,NA,0,8,-4.8063621748088,0
"czlhzqgs",3,2,2,53,0,4.8063621748088,NA,55,NA,0,8,-4.8063621748088,0
"czlhzqgs",3,2,2,54,0,4.8063621748088,NA,55,NA,0,8,-4.8063621748088,0
"czlhzqgs",3,2,2,55,0,4.8063621748088,NA,55,NA,0,8,-4.8063621748088,0
"czlhzqgs",3,2,2,56,1,4.8063621748088,55,55,55,1,9,-3.8063621748088,0
"czlhzqgs",3,2,2,57,0,3.8063621748088,NA,55,NA,0,9,-3.8063621748088,0
"czlhzqgs",3,2,2,58,0,3.8063621748088,NA,55,NA,0,9,-3.8063621748088,0
"czlhzqgs",3,2,2,59,0,3.8063621748088,NA,55,NA,0,9,-3.8063621748088,0
"czlhzqgs",3,2,2,60,0,3.8063621748088,NA,55,NA,0,9,-3.8063621748088,0
"czlhzqgs",3,2,2,61,1,3.8063621748088,55,55,55,1,10,-2.8063621748088,0
"czlhzqgs",3,2,2,62,0,2.9509900499,NA,60,NA,0,10,-2.9509900499,0
"czlhzqgs",3,2,2,63,0,2.9509900499,NA,60,NA,0,10,-2.9509900499,0
"czlhzqgs",3,2,2,64,0,3.8063621748088,NA,55,NA,0,10,-3.8063621748088,0
"czlhzqgs",3,2,2,65,0,3.8063621748088,NA,55,NA,0,10,-3.8063621748088,0
"czlhzqgs",3,2,2,66,0,3.8063621748088,NA,55,NA,0,10,-3.8063621748088,0
"czlhzqgs",3,2,2,67,0,3.8063621748088,NA,55,NA,0,10,-3.8063621748088,0
"czlhzqgs",3,2,2,68,0,3.8063621748088,NA,55,NA,0,10,-3.8063621748088,0
"czlhzqgs",3,2,2,69,0,3.8063621748088,NA,55,NA,0,10,-3.8063621748088,0
"czlhzqgs",3,2,2,70,0,3.8063621748088,NA,55,NA,0,10,-3.8063621748088,0
"czlhzqgs",3,2,2,71,0,4.6198125545589,NA,50,NA,0,10,-4.6198125545589,0
"czlhzqgs",3,2,2,72,0,5.6198125545589,NA,50,NA,0,10,-5.6198125545589,0
"czlhzqgs",3,2,2,73,0,4.6688225046589,NA,50,NA,0,10,-4.6688225046589,0
"czlhzqgs",3,3,2,1,0,1,NA,55,NA,0,0,-1,1
"czlhzqgs",3,3,2,2,0,2.892470199301,NA,55,NA,0,0,-2.892470199301,0
"czlhzqgs",3,3,2,3,1,3.892470199301,55,55,55,1,1,-2.892470199301,0
"czlhzqgs",3,3,2,4,0.975187187108198,3.5681823769479,60,55,60,1,2,-2.5929951898397,0
"czlhzqgs",3,3,2,5,0,4.45133437129625,NA,50,NA,0,2,-4.45133437129625,0
"czlhzqgs",3,3,2,6,0,5.45133437129625,NA,50,NA,0,2,-5.45133437129625,0
"czlhzqgs",3,3,2,7,0,5.45133437129625,NA,50,NA,0,2,-5.45133437129625,0
"czlhzqgs",3,3,2,8,0,5.45133437129625,NA,50,NA,0,2,-5.45133437129625,0
"czlhzqgs",3,3,2,9,0.99498743710662,6.41899665201391,50,49,50,1,3,-5.42400921490729,0
"czlhzqgs",3,3,2,10,0,4.52043615586716,NA,49,NA,0,3,-4.52043615586716,0
"czlhzqgs",3,3,2,11,0,4.52043615586716,NA,49,NA,0,3,-4.52043615586716,0
"czlhzqgs",3,3,2,12,0,4.52043615586716,NA,49,NA,0,3,-4.52043615586716,0
"czlhzqgs",3,3,2,13,0,4.52043615586716,NA,49,NA,0,3,-4.52043615586716,0
"czlhzqgs",3,3,2,14,1.98997487421324,4.53315889995889,50,49,49.5,2,5,-2.54318402574565,0
"czlhzqgs",3,3,2,15,1,2.55599611703754,50,50,50,1,6,-1.55599611703754,0
"czlhzqgs",3,3,2,16,0,2.54043615586716,NA,49,NA,0,6,-2.54043615586716,0
"czlhzqgs",3,3,2,17,2,3.51073515586716,49,49,49,1,7,-1.51073515586716,0
"czlhzqgs",3,3,2,18,0.985037562735554,3.52405968786297,49,52,NA,0,7,-2.53902212512742,0
"czlhzqgs",3,3,2,19,0.99,4.49639511703754,49,51,NA,0,7,-3.50639511703754,0
"czlhzqgs",3,3,2,20,0.99498743710662,5.51403456207622,51,50,51,1,8,-4.5190471249696,0
"czlhzqgs",3,3,2,21,0,4.50639511703754,NA,50,NA,0,8,-4.50639511703754,0
"czlhzqgs",3,3,2,22,0,4.50639511703754,NA,50,NA,0,8,-4.50639511703754,0
"czlhzqgs",3,3,2,23,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,24,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,25,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,26,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,27,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,28,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,29,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,30,0,5.41077719204634,NA,50,NA,0,8,-5.41077719204634,0
"czlhzqgs",3,3,2,31,2,5.41077719204634,50,50,50,1,9,-3.41077719204634,0
"czlhzqgs",3,3,2,32,0.99,4.45533049701651,50,52,NA,0,9,-3.46533049701651,0
"czlhzqgs",3,3,2,33,1.9801,4.50033383537021,52,52,52,1,10,-2.52023383537021,0
"czlhzqgs",3,3,2,34,0.985037562735554,3.48278819187259,50,53,NA,0,10,-2.49775062913704,0
"czlhzqgs",3,3,2,35,0.985037562735554,3.48278819187259,50,53,NA,0,10,-2.49775062913704,0
"czlhzqgs",3,3,2,36,0.985037562735554,3.48278819187259,50,53,NA,0,10,-2.49775062913704,0
"czlhzqgs",3,3,2,37,0.985037562735554,3.48278819187259,50,53,NA,0,10,-2.49775062913704,0
"czlhzqgs",3,3,2,38,1.79070661909083,3.48278819187259,50,53,NA,0,10,-1.69208157278176,0
"czlhzqgs",3,3,2,39,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,40,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,41,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,42,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,43,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,44,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,45,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,46,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,47,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,48,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,49,1.79070661909083,4.4482235071097,50,53,NA,0,10,-2.65751688801887,0
"czlhzqgs",3,3,2,50,1.81790693759723,5.41136824194634,50,50,50,-1,9,-3.59346130434911,0
"czlhzqgs",3,3,2,51,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,52,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,53,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,54,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,55,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,56,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,57,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,58,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,59,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,60,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,61,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,62,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,63,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,64,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,65,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,66,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,67,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,68,1.80933512352878,4.09107340315857,35,50,NA,0,9,-2.28173827962979,0
"czlhzqgs",3,3,2,69,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,70,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,71,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,72,0.904382075008804,3.98956236427937,30,50,NA,0,9,-3.08518028927057,0
"czlhzqgs",3,3,2,73,1.81790693759723,4.41136824194634,50,50,50,1,10,-2.59346130434911,0
"czlhzqgs",3,3,2,74,0.904382075008804,3.98956236427937,30,50,NA,0,10,-3.08518028927057,0
"czlhzqgs",3,4,2,1,0,2,NA,60,NA,0,0,-2,1
"czlhzqgs",3,4,2,2,1,6.31815229216395,50,50,50,1,1,-5.31815229216395,0
"czlhzqgs",3,4,2,3,1,5.31815229216395,50,50,50,1,2,-4.31815229216395,0
"czlhzqgs",3,4,2,4,1,5.22253436717275,50,50,50,1,3,-4.22253436717275,0
"czlhzqgs",3,4,2,5,1,4.66897175856968,60,60,60,1,4,-3.66897175856968,0
"czlhzqgs",3,4,2,6,0,3.66897175856968,NA,60,NA,0,4,-3.66897175856968,0
"czlhzqgs",3,4,2,7,0,3.66897175856968,NA,60,NA,0,4,-3.66897175856968,0
"czlhzqgs",3,4,2,8,0.9509900499,4.26697699516302,50,60,NA,0,4,-3.31598694526302,0
"czlhzqgs",3,4,2,9,0.9509900499,4.26697699516302,50,60,NA,0,4,-3.31598694526302,0
"czlhzqgs",3,4,2,10,1.892470199301,4.26697699516302,50,60,NA,0,4,-2.37450679586202,0
"czlhzqgs",3,4,2,11,1.99,5.05785266555223,50,50,50,-1,3,-3.06785266555223,0
"czlhzqgs",3,4,2,12,1,5.06341603403899,49,49,49,-1,2,-4.06341603403899,0
"czlhzqgs",3,4,2,13,0,4.33134692640939,NA,54,NA,0,2,-4.33134692640939,0
"czlhzqgs",3,4,2,14,0,5.28233697630939,NA,54,NA,0,2,-5.28233697630939,0
"czlhzqgs",3,4,2,15,0.881941811798912,5.35708374151866,25,50,NA,0,2,-4.47514192971975,0
"czlhzqgs",3,4,2,16,0.881941811798912,6.19580162913021,25,50,NA,0,2,-5.3138598173313,0
"czlhzqgs",3,4,2,17,0.881941811798912,6.19580162913021,25,50,NA,0,2,-5.3138598173313,0
"czlhzqgs",3,4,2,18,0.881941811798912,6.19580162913021,25,50,NA,0,2,-5.3138598173313,0
"czlhzqgs",3,4,2,19,0.881941811798912,6.19580162913021,25,50,NA,0,2,-5.3138598173313,0
"czlhzqgs",3,4,2,20,0.881941811798912,6.19580162913021,25,50,NA,0,2,-5.3138598173313,0
"czlhzqgs",3,4,2,21,0.881941811798912,6.19580162913021,25,50,NA,0,2,-5.3138598173313,0
"czlhzqgs",3,4,2,22,0.881941811798912,5.348611843664,25,50,NA,0,2,-4.46667003186509,0
"czlhzqgs",3,4,2,23,0.886384871716129,6.20818646212149,25,49,NA,0,2,-5.32180159040536,0
"czlhzqgs",3,4,2,24,0.886384871716129,6.20818646212149,25,49,NA,0,2,-5.32180159040536,0
"czlhzqgs",3,4,2,25,0.886384871716129,6.20818646212149,25,49,NA,0,2,-5.32180159040536,0
"czlhzqgs",3,4,2,26,0.886384871716129,6.20818646212149,25,49,NA,0,2,-5.32180159040536,0
"czlhzqgs",3,4,2,27,1.78567814080722,7.00394000419008,49,49,49,1,3,-5.21826186338286,0
"czlhzqgs",3,4,2,28,0.881941811798912,5.348611843664,25,50,NA,0,3,-4.46667003186509,0
"czlhzqgs",3,4,2,29,0.881941811798912,5.348611843664,25,50,NA,0,3,-4.46667003186509,0
"czlhzqgs",3,4,2,30,0.881941811798912,5.348611843664,25,50,NA,0,3,-4.46667003186509,0
"czlhzqgs",3,4,2,31,0.881941811798912,5.348611843664,25,50,NA,0,3,-4.46667003186509,0
"czlhzqgs",3,4,2,32,0.881941811798912,5.348611843664,25,50,NA,0,3,-4.46667003186509,0
"czlhzqgs",3,4,2,33,0.886384871716129,5.40655587258244,25,49,NA,0,3,-4.52017100086631,0
"czlhzqgs",3,4,2,34,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,35,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,36,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,37,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,38,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,39,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,40,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,41,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,42,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,43,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,44,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,45,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,46,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,47,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,48,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,49,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,50,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,51,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,52,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,53,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,54,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,55,1.76444042965009,5.56291619785786,30,50,NA,0,3,-3.79847576820777,0
"czlhzqgs",3,4,2,56,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,57,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,58,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,59,1.77332935457055,6.44396991537193,30,49,NA,0,3,-4.67064056080138,0
"czlhzqgs",3,4,2,60,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,61,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,62,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,63,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,64,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,65,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,66,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,67,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,68,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,69,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,70,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,71,1.77332935457055,7.34381871835011,30,49,NA,0,3,-5.57048936377956,0
"czlhzqgs",3,4,2,72,1.78226306025262,8.22052461263044,30,48,NA,0,3,-6.43826155237782,0
"czlhzqgs",3,4,2,73,1.78226306025262,8.22052461263044,30,48,NA,0,3,-6.43826155237782,0
"czlhzqgs",3,4,2,74,1.78226306025262,8.22052461263044,30,48,NA,0,3,-6.43826155237782,0
"czlhzqgs",3,5,2,1,0,4.77276974343226,NA,50,NA,0,0,-4.77276974343226,1
"czlhzqgs",3,5,2,2,2,4.77276974343226,50,50,50,2,2,-2.77276974343226,0
"czlhzqgs",3,5,2,3,1,2.77276974343226,50,50,50,1,3,-1.77276974343226,0
"czlhzqgs",3,5,2,4,0.941480149401,1.882960298802,50,62,NA,0,3,-0.941480149401,0
"czlhzqgs",3,5,2,5,0.941480149401,1.882960298802,50,62,NA,0,3,-0.941480149401,0
"czlhzqgs",3,5,2,6,1.88638487171613,2,62,62,62,1,4,-0.11361512828387,0
"czlhzqgs",3,5,2,7,0.941480149401,0.941480149401,50,62,NA,0,4,0,0
"czlhzqgs",3,5,2,8,0.941480149401,0.941480149401,50,62,NA,0,4,0,0
