"sess","tre","r","activo","i","ordenes_compra","ordenes_venta","bb","bo","precio","dete","dete_a","z","dt"
"fbyj5j85",2,5,2,59,1.85712899890711,10.1148364261857,35,40,NA,0,4,-8.25770742727859,0
"fbyj5j85",2,5,2,60,3.66250617563616,10.3721998811121,40,40,40,1,5,-6.70969370547594,0
"fbyj5j85",2,5,2,61,2.67591938987553,8.33023370265203,35,44,NA,0,5,-5.6543143127765,0
"fbyj5j85",2,5,2,62,2.67591938987553,8.33023370265203,35,44,NA,0,5,-5.6543143127765,0
"fbyj5j85",2,5,2,63,2.67591938987553,8.33023370265203,35,44,NA,0,5,-5.6543143127765,0
"fbyj5j85",2,5,2,64,3.56546492610269,8.73016936824316,44,43,44,1,6,-5.16470444214047,0
"fbyj5j85",2,5,2,65,2.68940017741027,7.40274558814222,35,43,NA,0,6,-4.71334541073195,0
"fbyj5j85",2,5,2,66,2.73025139258803,8.26716965880318,35,40,NA,0,6,-5.53691826621515,0
"fbyj5j85",2,5,2,67,2.73025139258803,8.26716965880318,35,40,NA,0,6,-5.53691826621515,0
"fbyj5j85",2,5,2,68,2.73025139258803,8.26716965880318,35,40,NA,0,6,-5.53691826621515,0
"fbyj5j85",2,5,2,69,3.81104840454129,8.47752079610325,40,40,40,1,7,-4.66647239156196,0
"fbyj5j85",2,5,2,70,2.76898826914102,7.59110218633428,40,43,NA,0,7,-4.82211391719326,0
"fbyj5j85",2,5,2,71,2.76898826914102,7.59110218633428,40,43,NA,0,7,-4.82211391719326,0
"fbyj5j85",2,5,2,72,3.72755745587801,7.70640884521498,43,43,43,1,8,-3.97885138933697,0
"fbyj5j85",2,5,2,73,4.67327906250603,6.8425761098,45,45,45,2,10,-2.16929704729397,0
"fbyj5j85",2,6,2,1,0.9509900499,1.81104840454129,40,50,NA,0,0,-0.86005835464129,1
"fbyj5j85",2,6,2,2,2.9043820750088,4.64408244839708,50,50,50,1,1,-1.73970037338828,0
"fbyj5j85",2,6,2,3,1.9043820750088,4.64408244839708,50,50,50,1,2,-2.73970037338828,0
"fbyj5j85",2,6,2,4,0.9509900499,3.46548614944086,40,50,NA,0,2,-2.51449609954086,0
"fbyj5j85",2,6,2,5,0.9509900499,3.46548614944086,40,50,NA,0,2,-2.51449609954086,0
"fbyj5j85",2,6,2,6,0.9509900499,4.36986822444966,40,50,NA,0,2,-3.41887817454966,0
"fbyj5j85",2,6,2,7,0.9509900499,4.36986822444966,40,50,NA,0,2,-3.41887817454966,0
"fbyj5j85",2,6,2,8,0.975187187108198,5.23662668894276,40,45,NA,0,2,-4.26143950183456,0
"fbyj5j85",2,6,2,9,1,6.10669125072581,40,40,40,-1,1,-5.10669125072581,0
"fbyj5j85",2,6,2,10,0,5.50980986980837,NA,45,NA,0,1,-5.50980986980837,0
"fbyj5j85",2,6,2,11,0,5.50980986980837,NA,45,NA,0,1,-5.50980986980837,0
"fbyj5j85",2,6,2,12,0,6.23977436302858,NA,40,NA,0,1,-6.23977436302858,0
"fbyj5j85",2,6,2,13,2,6.23977436302858,40,40,40,1,2,-4.23977436302858,0
"fbyj5j85",2,6,2,14,0.9801,6.3262630068652,40,44,NA,0,2,-5.3461630068652,0
"fbyj5j85",2,6,2,15,0.9801,6.3262630068652,40,44,NA,0,2,-5.3461630068652,0
"fbyj5j85",2,6,2,16,0.9801,6.3262630068652,40,44,NA,0,2,-5.3461630068652,0
"fbyj5j85",2,6,2,17,0.9801,6.3262630068652,40,44,NA,0,2,-5.3461630068652,0
"fbyj5j85",2,6,2,18,0.9801,6.3262630068652,40,44,NA,0,2,-5.3461630068652,0
"fbyj5j85",2,6,2,19,1.95076839919136,6.47717903841201,45,44,45,1,3,-4.52641063922065,0
"fbyj5j85",2,6,2,20,2.93541193695195,6.35813355117497,45,40,43,1,4,-3.42272161422302,0
"fbyj5j85",2,6,2,21,0.9509900499,3.50980986980837,40,50,NA,0,4,-2.55881981990837,0
"fbyj5j85",2,6,2,22,0.9509900499,3.50980986980837,40,50,NA,0,4,-2.55881981990837,0
"fbyj5j85",2,6,2,23,1.9019800998,3.50980986980837,40,50,NA,0,4,-1.60782977000837,0
"fbyj5j85",2,6,2,24,1.9503743742164,3.47051548960135,40,45,NA,0,4,-1.52014111538495,0
"fbyj5j85",2,6,2,25,2,4.38440223811977,40,40,40,-1,3,-2.38440223811977,0
"fbyj5j85",2,6,2,26,0.975187187108198,3.47051548960135,40,45,NA,0,3,-2.49532830249315,0
"fbyj5j85",2,6,2,27,1.950399,3.4879993054922,41,45,NA,0,3,-1.5376003054922,0
"fbyj5j85",2,6,2,28,2.92089501,4.51323162170929,45,43,45,1,4,-1.59233661170929,0
"fbyj5j85",2,6,2,29,2.950399,3.5078993054922,43,43,43,1,5,-0.5575003054922,0
"fbyj5j85",2,6,2,30,1.90200411454864,2.57171068144268,41,50,NA,0,5,-0.66970656689404,0
"fbyj5j85",2,6,2,31,2.853066209301,2.58466648475593,42,50,NA,0,5,0.26839972454507,0
"fbyj5j85",2,6,2,32,1.9115860599,2.58466648475593,42,50,NA,0,5,-0.67308042485593,0
"fbyj5j85",2,6,2,33,2.84050012744905,2.67720316831493,49,50,NA,0,5,0.16329695913412,0
"fbyj5j85",2,6,2,34,3.79629019173591,3.67035400209781,49,49,49,-1,4,0.1259361896381,0
"fbyj5j85",2,6,2,35,2.86743942978576,3.569530323126,43,50,NA,0,4,-0.70209089334024,0
"fbyj5j85",2,6,2,36,2.87719130165684,4.48996432732206,45,50,NA,0,4,-1.61277302566522,0
"fbyj5j85",2,6,2,37,3.82375140780699,4.72982756614405,45,49,NA,0,4,-0.90607615833706,0
"fbyj5j85",2,6,2,38,2.87276135790699,4.72982756614405,45,49,NA,0,4,-1.85706620823706,0
"fbyj5j85",2,6,2,39,0.970299,4.68252929048261,43,49,NA,0,4,-3.71223029048261,0
"fbyj5j85",2,6,2,40,1.96059601,5.54345348802598,43,43,43,-1,3,-3.58285747802598,0
"fbyj5j85",2,6,2,41,0.9509900499,4.589346957602,39,49,NA,0,3,-3.638356907702,0
"fbyj5j85",2,6,2,42,0.9509900499,4.589346957602,39,49,NA,0,3,-3.638356907702,0
"fbyj5j85",2,6,2,43,1.73666819070722,4.589346957602,39,49,NA,0,3,-2.85267876689478,0
"fbyj5j85",2,6,2,44,2.80790693759723,4.58233975214254,40,40,40,0,3,-1.77443281454531,0
"fbyj5j85",2,6,2,45,1.73666819070722,3.72928860296072,39,49,NA,0,3,-1.9926204122535,0
"fbyj5j85",2,6,2,46,2.6515541693404,3.921480149401,49,49,49,1,4,-1.2699259800606,0
"fbyj5j85",2,6,2,47,2.68940741929915,3.7669581848088,41,49,NA,0,4,-1.07755076550965,0
"fbyj5j85",2,6,2,48,2.68940741929915,3.7669581848088,41,49,NA,0,4,-1.07755076550965,0
"fbyj5j85",2,6,2,49,2.68940741929915,3.7669581848088,41,49,NA,0,4,-1.07755076550965,0
"fbyj5j85",2,6,2,50,2.68940741929915,3.7669581848088,41,49,NA,0,4,-1.07755076550965,0
"fbyj5j85",2,6,2,51,2.74401328364366,4.67209571693111,41,45,NA,0,4,-1.92808243328745,0
"fbyj5j85",2,6,2,52,1.77279955289992,4.6486765433061,40,45,NA,0,4,-2.87587699040618,0
"fbyj5j85",2,6,2,53,1.77279955289992,4.6486765433061,40,45,NA,0,4,-2.87587699040618,0
"fbyj5j85",2,6,2,54,2.72881140929915,4.7669581848088,45,45,45,1,5,-2.03814677550965,0
"fbyj5j85",2,6,2,55,2.40313933735317,3.74807606999072,40,49,NA,0,5,-1.34493673263755,0
"fbyj5j85",2,6,2,56,3.35892029943791,3.74807606999072,40,49,NA,0,5,-0.38915577055281,0
"fbyj5j85",2,6,2,57,4.06591183396941,3.74807606999072,40,49,NA,0,5,0.31783576397869,0
"fbyj5j85",2,6,2,58,4.06591183396941,3.74807606999072,40,49,NA,0,5,0.31783576397869,0
"fbyj5j85",2,6,2,59,4.06591183396941,3.74807606999072,40,49,NA,0,5,0.31783576397869,0
"fbyj5j85",2,6,2,60,4.94512512439856,3.84344269442792,45,49,NA,0,5,1.10168242997064,0
"fbyj5j85",2,6,2,61,5.0455311951827,4.7669581848088,45,45,45,-1,4,0.2785730103739,0
"fbyj5j85",2,6,2,62,4.06591183396941,3.74807606999072,40,49,NA,0,4,0.31783576397869,0
"fbyj5j85",2,6,2,63,2.40313933735317,3.74807606999072,40,49,NA,0,4,-1.34493673263755,0
"fbyj5j85",2,6,2,64,3.26753050709728,3.74807606999072,40,49,NA,0,4,-0.48054556289344,0
"fbyj5j85",2,6,2,65,3.26753050709728,2.80185291752682,40,49,NA,0,4,0.46567758957046,0
"fbyj5j85",2,6,2,66,4.16655388400642,2.87314369442792,45,49,NA,0,4,1.2934101895785,0
"fbyj5j85",2,6,2,67,3.45224582175233,2.87314369442792,45,49,NA,0,4,0.57910212732441,0
"fbyj5j85",2,6,2,68,2.6093026283684,2.87314369442792,45,49,NA,0,4,-0.26384106605952,0
"fbyj5j85",2,6,2,69,3.52234039562527,3.8159681349088,45,45,45,-1,3,-0.29362773928353,0
"fbyj5j85",2,6,2,70,4.40639851937096,3.84377944369344,45,48,NA,0,3,0.56261907567752,0
"fbyj5j85",2,6,2,71,4.40639851937096,3.84377944369344,45,48,NA,0,3,0.56261907567752,0
"fbyj5j85",2,6,2,72,4.40639851937096,2.87834412845632,45,48,NA,0,3,1.52805439091464,0
"fbyj5j85",2,6,2,73,4.38431116965932,1.90284469442792,45,49,NA,0,3,2.4814664752314,0
"fbyj5j85",2,7,2,1,0,4.24633314208657,NA,40,NA,0,0,-4.24633314208657,1
"fbyj5j85",2,7,2,2,3,5.88214701728104,40,40,40,1,1,-2.88214701728104,0
"fbyj5j85",2,7,2,3,3.85295487305446,5.00636911745986,40,45,NA,0,1,-1.1534142444054,0
"fbyj5j85",2,7,2,4,5.75553537189252,5.00636911745986,40,45,NA,0,1,0.74916625443266,0
"fbyj5j85",2,7,2,5,5.9019800998,5.88214701728104,40,40,40,-1,0,0.0198330825189599,0
"fbyj5j85",2,7,2,6,7.47162512011202,5.21411895172083,50,45,45,1,1,2.25750616839119,0
"fbyj5j85",2,7,2,7,6.11796903891833,4.5708026044589,50,60,NA,0,1,1.54716643445943,0
"fbyj5j85",2,7,2,8,5.52888085930019,5.34678779689742,50,50,50,-1,0,0.18209306240277,0
"fbyj5j85",2,7,2,9,4.52888085930019,5.34678779689742,50,50,50,-1,-1,-0.81790693759723,0
"fbyj5j85",2,7,2,10,3.52888085930019,4.34678779689742,40,60,NA,0,-1,-0.81790693759723,0
"fbyj5j85",2,7,2,11,3.52888085930019,4.34678779689742,40,60,NA,0,-1,-0.81790693759723,0
"fbyj5j85",2,7,2,12,3.52888085930019,4.34678779689742,40,60,NA,0,-1,-0.81790693759723,0
"fbyj5j85",2,7,2,13,2.6688225046589,4.34678779689742,40,60,NA,0,-1,-1.67796529223852,0
"fbyj5j85",2,7,2,14,2.8063621748088,4.26683505617895,40,50,NA,0,-1,-1.46047288137015,0
"fbyj5j85",2,7,2,15,2.87776768594626,5.136150063398,40,45,NA,0,-1,-2.25838237745174,0
"fbyj5j85",2,7,2,16,2.9509900499,6.00870773289069,40,40,40,-1,-2,-3.05771768299069,0
"fbyj5j85",2,7,2,17,2.87776768594626,6.1113372505062,45,40,42.5,0,-2,-3.23356956455994,0
"fbyj5j85",2,7,2,18,1.8553721249088,4.26683505617895,40,50,NA,0,-2,-2.41146293127015,0
"fbyj5j85",2,7,2,19,3.7573522247088,4.26683505617895,40,50,NA,0,-2,-0.50948283147015,0
"fbyj5j85",2,7,2,20,3.7573522247088,3.44892811858172,40,50,NA,0,-2,0.30842410612708,0
"fbyj5j85",2,7,2,21,4.5732045796677,3.62667108761484,50,50,50,1,-1,0.94653349205286,0
"fbyj5j85",2,7,2,22,3.9509900499,4.27989632359155,40,40,40,-1,-2,-0.32890627369155,0
"fbyj5j85",2,7,2,23,3.7573522247088,4.30898647322301,40,50,NA,0,-2,-0.55163424851421,0
"fbyj5j85",2,7,2,24,5.5732045796677,4.53105316262364,50,50,50,1,-1,1.04215141704406,0
"fbyj5j85",2,7,2,25,4.37098187296516,4.65019767752311,50,59,NA,0,-1,-0.27921580455795,0
"fbyj5j85",2,7,2,26,4.37098187296516,4.65019767752311,50,59,NA,0,-1,-0.27921580455795,0
"fbyj5j85",2,7,2,27,4.6688225046589,4.54018833509848,50,50,50,-1,-2,0.12863416956042,0
"fbyj5j85",2,7,2,28,3.50659070322105,3.70397452505921,50,59,NA,0,-2,-0.19738382183816,0
"fbyj5j85",2,7,2,29,4.45973051011648,4.60545261911873,50,55,NA,0,-2,-0.14572210900225,0
"fbyj5j85",2,7,2,30,5.43491769722467,4.60545261911873,50,55,NA,0,-2,0.82946507810594,0
"fbyj5j85",2,7,2,31,5.43491769722467,4.60545261911873,50,55,NA,0,-2,0.82946507810594,0
"fbyj5j85",2,7,2,32,5.43491769722467,4.60545261911873,50,55,NA,0,-2,0.82946507810594,0
"fbyj5j85",2,7,2,33,5.43491769722467,4.60545261911873,50,55,NA,0,-2,0.82946507810594,0
"fbyj5j85",2,7,2,34,5.43491769722467,4.60545261911873,50,55,NA,0,-2,0.82946507810594,0
"fbyj5j85",2,7,2,35,6.3000621013211,4.77164441454129,55,55,55,1,-1,1.52841768677981,0
"fbyj5j85",2,7,2,36,5.5732045796677,4.58679630998968,50,50,50,-1,-2,0.98640826967802,0
"fbyj5j85",2,7,2,37,4.5732045796677,4.58679630998968,50,50,50,-1,-3,-0.0135917303219797,0
"fbyj5j85",2,7,2,38,3.66412174698851,3.4977978042689,40,55,NA,0,-3,0.16632394271961,0
"fbyj5j85",2,7,2,39,3.6092975552199,3.52296544497242,40,58,NA,0,-3,0.0863321102474801,0
"fbyj5j85",2,7,2,40,5.21990026242184,3.85648487171613,58,58,58,1,-2,1.36341539070571,0
"fbyj5j85",2,7,2,41,3.59120572422344,1.72274531245803,40,59,NA,0,-2,1.86846041176541,0
"fbyj5j85",2,7,2,42,4.37098187296516,1.81152822013142,50,59,NA,0,-2,2.55945365283374,0
"fbyj5j85",2,7,2,43,4.15676026948313,2.71772517263106,50,69,NA,0,-2,1.43903509685207,0
"fbyj5j85",2,7,2,44,4.5732045796677,3.4702441852684,50,50,50,-1,-3,1.1029603943993,0
"fbyj5j85",2,7,2,45,4.15676026948313,2.71772517263106,50,69,NA,0,-3,1.43903509685207,0
"fbyj5j85",2,7,2,46,4.45973051011648,3.50828464565215,50,55,NA,0,-3,0.95144586446433,0
"fbyj5j85",2,7,2,47,4.5732045796677,4.4212342351684,50,50,50,-1,-4,0.1519703444993,0
"fbyj5j85",2,7,2,48,4.5241946295677,3.4212342351684,45,55,NA,0,-4,1.1029603943993,0
"fbyj5j85",2,7,2,49,4.5241946295677,3.4212342351684,45,55,NA,0,-4,1.1029603943993,0
"fbyj5j85",2,7,2,50,5.3024640765299,3.59754998017925,55,55,55,1,-3,1.70491409635065,0
"fbyj5j85",2,7,2,51,4.3024640765299,3.50193205518805,45,65,NA,0,-3,0.80053202134185,0
"fbyj5j85",2,7,2,52,4.3024640765299,3.50193205518805,45,65,NA,0,-3,0.80053202134185,0
"fbyj5j85",2,7,2,53,4.3024640765299,2.63318624241907,45,65,NA,0,-3,1.66927783411083,0
"fbyj5j85",2,7,2,54,3.48454332300828,2.56784948487666,40,65,NA,0,-3,0.91669383813162,0
"fbyj5j85",2,7,2,55,3.48454332300828,2.56784948487666,40,65,NA,0,-3,0.91669383813162,0
"fbyj5j85",2,7,2,56,4.35346170216312,2.58078583619493,41,65,NA,0,-3,1.77267586596819,0
"fbyj5j85",2,7,2,57,4.37539363795667,3.45869979982506,41,64,NA,0,-3,0.916693838131609,0
"fbyj5j85",2,7,2,58,4.37539363795667,3.45869979982506,41,64,NA,0,-3,0.916693838131609,0
"fbyj5j85",2,7,2,59,4.46423185180765,3.43441868889087,41,60,NA,0,-3,1.02981316291678,0
"fbyj5j85",2,7,2,60,4.46423185180765,2.56129629520994,41,60,NA,0,-3,1.90293555659771,0
"fbyj5j85",2,7,2,61,4.46423185180765,2.56129629520994,41,60,NA,0,-3,1.90293555659771,0
"fbyj5j85",2,7,2,62,4.5732045796677,3.54845763644162,50,50,50,0,-3,1.02474694322608,0
"fbyj5j85",2,7,2,63,3.5732045796677,2.54845763644162,40,60,NA,0,-3,1.02474694322608,0
"fbyj5j85",2,7,2,64,3.5732045796677,2.54845763644162,40,60,NA,0,-3,1.02474694322608,0
"fbyj5j85",2,7,2,65,4.46423185180765,2.56129629520994,41,60,NA,0,-3,1.90293555659771,0
"fbyj5j85",2,7,2,66,4.46423185180765,2.56129629520994,41,60,NA,0,-3,1.90293555659771,0
"fbyj5j85",2,7,2,67,5.32950141069802,3.53226699716892,45,59,NA,0,-3,1.7972344135291,0
"fbyj5j85",2,7,2,68,5.32950141069802,3.53226699716892,45,59,NA,0,-3,1.7972344135291,0
"fbyj5j85",2,7,2,69,4.48879701517275,3.53226699716892,45,59,NA,0,-3,0.95653001800383,0
"fbyj5j85",2,7,2,70,5.22642934056424,3.78972032926752,59,59,59,1,-2,1.43670901129672,0
"fbyj5j85",2,7,2,71,4.51174813774954,2.61330098480761,45,60,NA,0,-2,1.89844715294193,0
"fbyj5j85",2,7,2,72,5.19013671193776,1.76657910935708,45,59,NA,0,-2,3.42355760258068,0
"fbyj5j85",2,7,2,73,5.19013671193776,1.76657910935708,45,59,NA,0,-2,3.42355760258068,0
"fbyj5j85",2,7,2,74,4.53447749136361,2.689323803785,45,59,NA,0,-2,1.84515368757861,0
"fbyj5j85",2,1,3,1,0,1,NA,50,NA,0,0,-1,-6
"fbyj5j85",2,1,3,2,0,1,NA,50,NA,0,0,-1,0
"fbyj5j85",2,1,3,3,2,2.77782135939915,50,50,50,1,1,-0.77782135939915,0
"fbyj5j85",2,1,3,4,0,1,NA,75,NA,0,1,-1,0
"fbyj5j85",2,1,3,5,1.76388362359782,1.76388362359782,75,50,58.3333333333333,1,2,0,0
"fbyj5j85",2,1,3,7,0,1,NA,75,NA,0,2,-1,0
"fbyj5j85",2,1,3,8,1.77782135939915,1,75,75,75,1,3,0.77782135939915,0
"fbyj5j85",2,1,3,9,1.99,0,51,NA,NA,0,3,1.99,0
"fbyj5j85",2,1,3,10,1.72013842779078,0.864391169744113,51,80,NA,0,3,0.855747258046667,0
"fbyj5j85",2,1,3,11,1.72013842779078,0.864391169744113,51,80,NA,0,3,0.855747258046667,0
"fbyj5j85",2,1,3,12,1.7639058947151,1.72932806510006,51,75,75,-1,2,0.0345778296150401,0
"fbyj5j85",2,1,3,13,3.9674373035646,2.74798674000812,80,75,76.6666666666667,1,3,1.21945056355648,0
"fbyj5j85",2,1,3,14,2.05801747714336,0.781739879712469,51,100,NA,0,3,1.27627759743089,0
"fbyj5j85",2,1,3,15,2.05801747714336,0.781739879712469,51,100,NA,0,3,1.27627759743089,0
"fbyj5j85",2,1,3,16,2.63261160208472,1.61111723953287,51,51,51,-1,2,1.02149436255185,0
"fbyj5j85",2,1,3,17,1.6491026283684,1.60500606713754,50,50,50,-1,1,0.0440965612308601,0
"fbyj5j85",2,1,3,18,2.06052860758536,1.55564271879829,100,50,66.6666666666667,1,2,0.50488588878707,0
"fbyj5j85",2,1,3,19,0.692922402994319,0.692922402994319,7,80,NA,0,2,0,0
"fbyj5j85",2,1,3,20,2.11286431627565,0.758521423545129,25,80,NA,0,2,1.35434289273052,0
"fbyj5j85",2,1,3,21,2.11286431627565,1.9993212928125,25,80,NA,0,2,0.11354302346315,0
"fbyj5j85",2,1,3,22,3.25817465905993,2.71314622502641,100,80,90,2,4,0.54502843403352,0
"fbyj5j85",2,1,3,23,3.25817465905993,1.80876415001761,100,80,86.6666666666667,1,5,1.44941050904232,0
"fbyj5j85",2,1,3,24,1.91083661456543,0.685993178964376,25,100,NA,0,5,1.22484343560105,0
"fbyj5j85",2,1,3,25,1.91083661456543,0.685993178964376,25,100,NA,0,5,1.22484343560105,0
"fbyj5j85",2,1,3,26,2.11286431627565,1.13386714805024,25,80,NA,0,5,0.97899716822541,0
"fbyj5j85",2,1,3,27,2.11286431627565,1.89238857159537,25,80,NA,0,5,0.22047574468028,0
"fbyj5j85",2,1,3,28,2.11286431627565,1.89238857159537,25,80,NA,0,5,0.22047574468028,0
"fbyj5j85",2,1,3,29,2.11286431627565,1.89238857159537,25,80,NA,0,5,0.22047574468028,0
"fbyj5j85",2,1,3,30,2.11286431627565,1.89238857159537,25,80,NA,0,5,0.22047574468028,0
"fbyj5j85",2,1,3,31,4.75336234889297,2.49483865960021,80,80,80,2,7,2.25852368929276,0
"fbyj5j85",2,1,3,32,2.55344982713217,0.533580147000613,25,150,NA,0,7,2.01986968013156,0
"fbyj5j85",2,1,3,33,3.28282297249418,1.5160532495412,25,100,NA,0,7,1.76676972295298,0
"fbyj5j85",2,1,3,34,3.28282297249418,1.5160532495412,25,100,NA,0,7,1.76676972295298,0
"fbyj5j85",2,1,3,35,3.45200559442171,2.16309788185965,25,90,NA,0,7,1.28890771256206,0
"fbyj5j85",2,1,3,36,5.11581253411937,2.81422888617033,40,40,40,1,8,2.30158364794904,0
"fbyj5j85",2,1,3,37,3.45200559442171,2.16309788185965,25,90,NA,0,8,1.28890771256206,0
"fbyj5j85",2,1,3,38,4.22053590175269,3.65952786262662,25,50,NA,0,8,0.56100803912607,0
"fbyj5j85",2,1,3,39,5.4418190559067,4.2626948458208,60,50,55,2,10,1.1791242100859,0
"fbyj5j85",2,1,3,40,4.27003239132016,3.42832489967693,100,90,95,2,12,0.84170749164323,0
"fbyj5j85",2,1,3,41,3.45200559442171,1.76840844789072,25,90,NA,0,12,1.68359714653099,0
"fbyj5j85",2,1,3,42,3.62990716336591,2.4402602616483,25,80,NA,0,12,1.18964690171761,0
"fbyj5j85",2,1,3,43,4.5204002973665,3.2823789770916,90,80,85,2,14,1.2380213202749,0
"fbyj5j85",2,1,3,44,3.45200559442171,2.42078113538511,25,90,NA,0,14,1.0312244590366,0
"fbyj5j85",2,1,3,45,3.45200559442171,2.42078113538511,25,90,NA,0,14,1.0312244590366,0
"fbyj5j85",2,1,3,46,3.45200559442171,2.42078113538511,25,90,NA,0,14,1.0312244590366,0
"fbyj5j85",2,1,3,47,3.45200559442171,2.42078113538511,25,90,NA,0,14,1.0312244590366,0
"fbyj5j85",2,1,3,48,4.10605199889415,3.22207623659425,30,90,NA,0,14,0.8839757622999,0
"fbyj5j85",2,1,3,49,4.10605199889415,3.22207623659425,30,90,NA,0,14,0.8839757622999,0
"fbyj5j85",2,1,3,50,4.10605199889415,3.89104799516393,30,90,NA,0,14,0.215004003730221,0
"fbyj5j85",2,1,3,51,5.55096650835246,3.57882926358214,30,30,30,-1,13,1.97213724477032,0
"fbyj5j85",2,1,3,52,3.45200559442171,3.39981071533798,25,90,NA,0,13,0.0521948790837299,0
"fbyj5j85",2,1,3,53,3.45200559442171,3.39981071533798,25,90,NA,0,13,0.0521948790837299,0
"fbyj5j85",2,1,3,54,3.45200559442171,2.74743802784358,25,90,NA,0,13,0.70456756657813,0
"fbyj5j85",2,1,3,55,3.5398389561067,3.41896673551516,25,85,NA,0,13,0.12087222059154,0
"fbyj5j85",2,1,3,56,3.5398389561067,3.41896673551516,25,85,NA,0,13,0.12087222059154,0
"fbyj5j85",2,1,3,57,3.5398389561067,3.41896673551516,25,85,NA,0,13,0.12087222059154,0
"fbyj5j85",2,1,3,58,3.5398389561067,3.41896673551516,25,85,NA,0,13,0.12087222059154,0
"fbyj5j85",2,1,3,59,3.62990716336591,3.40666079820428,25,80,NA,0,13,0.22324636516163,0
"fbyj5j85",2,1,3,60,3.62990716336591,3.40666079820428,25,80,NA,0,13,0.22324636516163,0
"fbyj5j85",2,1,3,61,3.62990716336591,3.40666079820428,25,80,NA,0,13,0.22324636516163,0
"fbyj5j85",2,1,3,62,3.75336234889297,4.49118600010327,80,80,80,1,14,-0.7378236512103,0
"fbyj5j85",2,1,3,63,3.5398389561067,2.71551904051559,25,85,NA,0,14,0.82431991559111,0
"fbyj5j85",2,1,3,64,2.80013858271842,2.71551904051559,25,85,NA,0,14,0.0846195422028302,0
"fbyj5j85",2,1,3,65,2.80013858271842,2.71551904051559,25,85,NA,0,14,0.0846195422028302,0
"fbyj5j85",2,1,3,66,2.87138573982078,3.40666079820428,25,80,NA,0,14,-0.5352750583835,0
"fbyj5j85",2,1,3,67,2.87138573982078,3.47918904278503,25,80,NA,0,14,-0.60780330296425,0
"fbyj5j85",2,1,3,68,3.17496976020099,4.01885458494335,25,60,NA,0,14,-0.84388482474236,0
"fbyj5j85",2,1,3,69,4.217046732238,5.09692904681178,80,60,70,2,16,-0.87988231457378,0
"fbyj5j85",2,1,3,70,2.87138573982078,2.75784271635763,25,80,NA,0,16,0.11354302346315,0
"fbyj5j85",2,1,3,71,2.87138573982078,2.75784271635763,25,80,NA,0,16,0.11354302346315,0
"fbyj5j85",2,1,3,72,3.48081086810353,2.15585045473659,40,80,NA,0,16,1.32496041336694,0
"fbyj5j85",2,1,3,73,4.047179879504,2.80514724485343,40,50,NA,0,16,1.24203263465057,0
"fbyj5j85",2,1,3,74,5.03033321043282,3.12701209928171,80,50,65,2,18,1.90332111115111,0
"fbyj5j85",2,2,3,2,0.826168623835587,1.37885210099797,12,50,NA,0,0,-0.552683477162383,1
"fbyj5j85",2,2,3,3,3.16721184586135,2.49793806868172,80,50,70,1,1,0.66927377717963,0
"fbyj5j85",2,2,3,4,1.37617307614509,0.817906937597231,50,90,NA,0,1,0.558266138547859,0
"fbyj5j85",2,2,3,5,3.1911912775577,1.55760731098551,50,90,NA,0,1,1.63358396657219,0
"fbyj5j85",2,2,3,6,3.79619734469524,2.29730768437379,50,90,NA,0,1,1.49888966032145,0
"fbyj5j85",2,2,3,7,5.80573352889828,4.15205331409244,100,90,93.3333333333333,1,2,1.65368021480584,0
"fbyj5j85",2,2,3,8,3.03479115228505,1.84035049207149,50,100,NA,0,2,1.19444066021356,0
"fbyj5j85",2,2,3,9,4.36052537956286,2.36603234127323,100,100,100,2,4,1.99449303828963,0
"fbyj5j85",2,2,3,10,3.90165571517523,1.8264578543764,50,50,50,-1,3,2.07519786079883,0
"fbyj5j85",2,2,3,11,4.93072911260136,3.82931469541837,60,20,45,0,3,1.10141441718299,0
"fbyj5j85",2,2,3,12,2.5628554490648,1.65734551981309,30,100,NA,0,3,0.90550992925171,0
"fbyj5j85",2,2,3,13,1.29048447693705,1.21841690852747,30,100,NA,0,3,0.07206756840958,0
"fbyj5j85",2,2,3,14,1.29048447693705,1.64400703191612,30,100,NA,0,3,-0.35352255497907,0
"fbyj5j85",2,2,3,15,1.83451376145009,2.15647295716448,30,30,30,-1,2,-0.32195919571439,0
"fbyj5j85",2,2,3,16,0.642611602084718,1.50182877863977,12,100,NA,0,2,-0.859217176555052,0
"fbyj5j85",2,2,3,17,0.642611602084718,1.50182877863977,12,100,NA,0,2,-0.859217176555052,0
"fbyj5j85",2,2,3,18,1.43113150647142,2.9610072735535,80,90,NA,0,2,-1.52987576708208,0
"fbyj5j85",2,2,3,19,4.05632813587439,3.17352107876181,100,90,95,2,4,0.88280705711258,0
"fbyj5j85",2,2,3,20,1.76205620470421,1.55462794177688,80,150,NA,0,4,0.20742826292733,0
"fbyj5j85",2,2,3,21,2.26537389776152,2.11360489404159,80,100,NA,0,4,0.15176900371993,0
"fbyj5j85",2,2,3,22,2.50488588878707,4.63379539242814,80,80,80,-1,3,-2.12890950364107,0
"fbyj5j85",2,2,3,23,1.50488588878707,4.63379539242814,80,80,80,-1,2,-3.12890950364107,0
"fbyj5j85",2,2,3,24,2.12462592259741,4.90807255098553,80,10,38.4,-1,1,-2.78344662838812,0
